industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,75153,17000,92153,06/10/2019,2018
Q10,Misc Issues,90500,0,90500,06/10/2019,2018
F10,Real Estate,45503,25500,71003,06/10/2019,2018
D01,Defense Aerospace,7750,58240,65990,06/10/2019,2018
E01,Oil & Gas,25250,38000,63250,06/10/2019,2018
P03,Transportation Unions,0,58500,58500,06/10/2019,2018
P01,Building Trade Unions,0,47500,47500,06/10/2019,2018
H04,Pharmaceuticals/Health Products,500,43400,43900,06/10/2019,2018
H01,Health Professionals,21800,21000,42800,06/10/2019,2018
P02,Industrial Unions,0,39500,39500,06/10/2019,2018
