industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,229140,0,229140,03/20/2023,2022
F09,Insurance,26860,28757,55617,03/20/2023,2022
N15,Misc Manufacturing & Distributing,37700,12000,49700,03/20/2023,2022
F10,Real Estate,30740,6000,36740,03/20/2023,2022
Q03,Leadership PACs,0,36000,36000,03/20/2023,2022
Q01,Republican/Conservative,28044,0,28044,03/20/2023,2022
A01,Crop Production & Basic Processing,8275,16000,24275,03/20/2023,2022
H01,Health Professionals,12668,9000,21668,03/20/2023,2022
C05,Building Materials & Equipment,14100,6000,20100,03/20/2023,2022
Q05,Pro-Israel,8500,10500,19000,03/20/2023,2022
