industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H04,Pharmaceuticals/Health Products,18250,122500,140750,03/20/2023,2022
F07,Securities & Investment,76275,46000,122275,03/20/2023,2022
K02,Lobbyists,115435,1000,116435,03/20/2023,2022
Q10,Misc Issues,95900,17000,112900,03/20/2023,2022
F09,Insurance,5690,92000,97690,03/20/2023,2022
F10,Real Estate,32837,62000,94837,03/20/2023,2022
W06,Retired,87805,0,87805,03/20/2023,2022
K01,Lawyers/Law Firms,37395,46000,83395,03/20/2023,2022
H01,Health Professionals,28355,50000,78355,03/20/2023,2022
Q05,Pro-Israel,65183,10000,75183,03/20/2023,2022
