industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q01,Republican/Conservative,866155,250,866405,03/20/2023,2022
W06,Retired,670812,0,670812,03/20/2023,2022
F10,Real Estate,82110,0,82110,03/20/2023,2022
H01,Health Professionals,45217,0,45217,03/20/2023,2022
W03,Civil Servants/Public Officials,28457,0,28457,03/20/2023,2022
F07,Securities & Investment,24540,0,24540,03/20/2023,2022
F09,Insurance,19167,0,19167,03/20/2023,2022
C01,General Contractors,17531,0,17531,03/20/2023,2022
N01,Food & Beverage,15805,0,15805,03/20/2023,2022
B13,Internet,14045,0,14045,03/20/2023,2022
