industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,137048,0,137048,06/10/2019,2018
Q03,Leadership PACs,27600,76500,104100,06/10/2019,2018
F10,Real Estate,29832,9526,39358,06/10/2019,2018
K01,Lawyers/Law Firms,29629,4000,33629,06/10/2019,2018
Q16,Candidate Committees,12130,16451,28581,06/10/2019,2018
H01,Health Professionals,19400,6000,25400,06/10/2019,2018
E08,Electric Utilities,8100,15500,23600,06/10/2019,2018
M02,Automotive,7700,15000,22700,06/10/2019,2018
H02,Hospitals/Nursing Homes,17050,2500,19550,06/10/2019,2018
K02,Lobbyists,19006,0,19006,06/10/2019,2018
