industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,22750,113000,135750,06/10/2019,2018
H04,Pharmaceuticals/Health Products,500,98000,98500,06/10/2019,2018
B09,Telecom Services,0,60750,60750,06/10/2019,2018
M02,Automotive,28354,29500,57854,06/10/2019,2018
E01,Oil & Gas,1000,54000,55000,06/10/2019,2018
N15,Misc Manufacturing & Distributing,24012,30000,54012,06/10/2019,2018
B02,TV/Movies/Music,1525,43000,44525,06/10/2019,2018
K02,Lobbyists,38800,1500,40300,06/10/2019,2018
F10,Real Estate,29250,8000,37250,06/10/2019,2018
H03,Health Services/HMOs,6000,31156,37156,06/10/2019,2018
