industry_code,industry_name,indivs,pacs,total,last_updated,cycle
A01,Crop Production & Basic Processing,248960,295250,544210,03/20/2023,2022
Q03,Leadership PACs,0,524550,524550,03/20/2023,2022
F07,Securities & Investment,393127,121150,514277,03/20/2023,2022
H01,Health Professionals,152788,197000,349788,03/20/2023,2022
A07,Agricultural Services/Products,20050,238750,258800,03/20/2023,2022
K02,Lobbyists,247615,7123,254738,03/20/2023,2022
W06,Retired,247363,0,247363,03/20/2023,2022
Q10,Misc Issues,233092,4350,237442,03/20/2023,2022
E01,Oil & Gas,118136,93000,211136,03/20/2023,2022
F10,Real Estate,138915,67500,206415,03/20/2023,2022
