industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F10,Real Estate,63990,45000,108990,03/20/2023,2022
W06,Retired,101565,0,101565,03/20/2023,2022
Q10,Misc Issues,93000,6500,99500,03/20/2023,2022
F09,Insurance,15250,76500,91750,03/20/2023,2022
N07,Casinos/Gambling,78600,12000,90600,03/20/2023,2022
H01,Health Professionals,12400,72000,84400,03/20/2023,2022
F07,Securities & Investment,50100,34000,84100,03/20/2023,2022
N15,Misc Manufacturing & Distributing,43340,38500,81840,03/20/2023,2022
Q03,Leadership PACs,0,77400,77400,03/20/2023,2022
Q01,Republican/Conservative,24510,47000,71510,03/20/2023,2022
