industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,39690,0,39690,03/20/2023,2022
Q01,Republican/Conservative,12625,9500,22125,03/20/2023,2022
F10,Real Estate,4300,1000,5300,03/20/2023,2022
Q16,Candidate Committees,0,5000,5000,03/20/2023,2022
H02,Hospitals/Nursing Homes,0,5000,5000,03/20/2023,2022
H01,Health Professionals,4850,0,4850,03/20/2023,2022
F07,Securities & Investment,3950,0,3950,03/20/2023,2022
C05,Building Materials & Equipment,3300,0,3300,03/20/2023,2022
M02,Automotive,3100,0,3100,03/20/2023,2022
N05,Business Services,3050,0,3050,03/20/2023,2022
