industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,98950,188500,287450,06/10/2019,2018
H01,Health Professionals,59900,199000,258900,06/10/2019,2018
F09,Insurance,38850,186000,224850,06/10/2019,2018
E08,Electric Utilities,22500,189000,211500,06/10/2019,2018
F10,Real Estate,117366,82500,199866,06/10/2019,2018
K01,Lawyers/Law Firms,114100,47500,161600,06/10/2019,2018
H04,Pharmaceuticals/Health Products,29500,108000,137500,06/10/2019,2018
P04,Public Sector Unions,750,114750,115500,06/10/2019,2018
W06,Retired,112731,0,112731,06/10/2019,2018
K02,Lobbyists,110500,1500,112000,06/10/2019,2018
