industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,567,455900,456467,03/20/2023,2022
F07,Securities & Investment,209828,214500,424328,03/20/2023,2022
W06,Retired,335648,0,335648,03/20/2023,2022
F09,Insurance,40299,230750,271049,03/20/2023,2022
F03,Commercial Banks,89685,173000,262685,03/20/2023,2022
F10,Real Estate,104554,64500,169054,03/20/2023,2022
K02,Lobbyists,121963,0,121963,03/20/2023,2022
K01,Lawyers/Law Firms,86363,30500,116863,03/20/2023,2022
E08,Electric Utilities,36985,78000,114985,03/20/2023,2022
E01,Oil & Gas,45453,63500,108953,03/20/2023,2022
