industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,60012,16500,76512,06/10/2019,2018
N15,Misc Manufacturing & Distributing,15642,42123,57765,06/10/2019,2018
H01,Health Professionals,7560,42000,49560,06/10/2019,2018
P04,Public Sector Unions,0,46000,46000,06/10/2019,2018
W06,Retired,40341,0,40341,06/10/2019,2018
B12,Electronics Mfg & Equip,12610,23000,35610,06/10/2019,2018
F09,Insurance,40,32500,32540,06/10/2019,2018
M01,Air Transport,8137,20200,28337,06/10/2019,2018
N03,Retail Sales,2661,25000,27661,06/10/2019,2018
P01,Building Trade Unions,0,23500,23500,06/10/2019,2018
