industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,0,100300,100300,03/20/2023,2022
F10,Real Estate,28500,60000,88500,03/20/2023,2022
F09,Insurance,3305,81000,84305,03/20/2023,2022
F03,Commercial Banks,11500,53000,64500,03/20/2023,2022
F06,Finance/Credit Companies,12450,45500,57950,03/20/2023,2022
K02,Lobbyists,54400,3500,57900,03/20/2023,2022
F13,Misc Finance,28750,20000,48750,03/20/2023,2022
F07,Securities & Investment,21125,26000,47125,03/20/2023,2022
E08,Electric Utilities,1000,40500,41500,03/20/2023,2022
M02,Automotive,11400,27000,38400,03/20/2023,2022
