industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,301378,0,301378,06/10/2019,2018
W04,Education,291860,0,291860,06/10/2019,2018
K01,Lawyers/Law Firms,180786,0,180786,06/10/2019,2018
F07,Securities & Investment,149038,0,149038,06/10/2019,2018
Q02,Democratic/Liberal,110844,17090,127934,06/10/2019,2018
H01,Health Professionals,93570,0,93570,06/10/2019,2018
Q08,Women's Issues,66615,15000,81615,06/10/2019,2018
N05,Business Services,68065,0,68065,06/10/2019,2018
Q03,Leadership PACs,0,62650,62650,06/10/2019,2018
W02,Non-Profit Institutions,60560,0,60560,06/10/2019,2018
