industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,42650,2500,45150,03/20/2023,2022
W06,Retired,44166,0,44166,03/20/2023,2022
Q02,Democratic/Liberal,43925,0,43925,03/20/2023,2022
B02,TV/Movies/Music,33150,2000,35150,03/20/2023,2022
K01,Lawyers/Law Firms,29250,5250,34500,03/20/2023,2022
F10,Real Estate,19462,9500,28962,03/20/2023,2022
H01,Health Professionals,8598,13000,21598,03/20/2023,2022
Q05,Pro-Israel,16250,1500,17750,03/20/2023,2022
K02,Lobbyists,17300,0,17300,03/20/2023,2022
P03,Transportation Unions,0,16000,16000,03/20/2023,2022
