industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,0,71401,71401,03/20/2023,2022
W06,Retired,41354,0,41354,03/20/2023,2022
W03,Civil Servants/Public Officials,39975,0,39975,03/20/2023,2022
Q02,Democratic/Liberal,2150,37500,39650,03/20/2023,2022
W02,Non-Profit Institutions,28703,0,28703,03/20/2023,2022
P01,Building Trade Unions,0,27500,27500,03/20/2023,2022
K01,Lawyers/Law Firms,26100,0,26100,03/20/2023,2022
W04,Education,24510,1000,25510,03/20/2023,2022
P04,Public Sector Unions,2580,20000,22580,03/20/2023,2022
P05,Misc Unions,4925,16500,21425,03/20/2023,2022
