industry_code,industry_name,indivs,pacs,total,last_updated,cycle
E01,Oil & Gas,24000,160500,184500,03/20/2023,2022
M01,Air Transport,500,136000,136500,03/20/2023,2022
C04,Construction Services,32250,43000,75250,03/20/2023,2022
C01,General Contractors,39950,33000,72950,03/20/2023,2022
F10,Real Estate,37700,27500,65200,03/20/2023,2022
K02,Lobbyists,59600,0,59600,03/20/2023,2022
E08,Electric Utilities,250,50500,50750,03/20/2023,2022
W06,Retired,47950,0,47950,03/20/2023,2022
P03,Transportation Unions,0,46500,46500,03/20/2023,2022
K01,Lawyers/Law Firms,22200,20500,42700,03/20/2023,2022
