industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K02,Lobbyists,81693,500,82193,03/20/2023,2022
W06,Retired,66125,0,66125,03/20/2023,2022
P01,Building Trade Unions,500,62500,63000,03/20/2023,2022
K01,Lawyers/Law Firms,34226,24250,58476,03/20/2023,2022
P04,Public Sector Unions,0,53000,53000,03/20/2023,2022
F10,Real Estate,28322,15000,43322,03/20/2023,2022
W04,Education,35044,0,35044,03/20/2023,2022
H01,Health Professionals,16460,14000,30460,03/20/2023,2022
P03,Transportation Unions,0,30000,30000,03/20/2023,2022
A01,Crop Production & Basic Processing,1200,24000,25200,03/20/2023,2022
