industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,1394131,0,1394131,03/20/2023,2022
K01,Lawyers/Law Firms,531693,23750,555443,03/20/2023,2022
Q02,Democratic/Liberal,431346,49158,480504,03/20/2023,2022
F07,Securities & Investment,445456,0,445456,03/20/2023,2022
W04,Education,441241,0,441241,03/20/2023,2022
Q03,Leadership PACs,44485,280805,325290,03/20/2023,2022
H01,Health Professionals,197931,3500,201431,03/20/2023,2022
Q05,Pro-Israel,166926,11577,178503,03/20/2023,2022
F10,Real Estate,170224,5500,175724,03/20/2023,2022
W02,Non-Profit Institutions,149676,0,149676,03/20/2023,2022
