industry_code,industry_name,indivs,pacs,total,last_updated,cycle
P03,Transportation Unions,0,38000,38000,03/20/2023,2022
Q11,Environment,11600,4500,16100,03/20/2023,2022
P04,Public Sector Unions,0,15500,15500,03/20/2023,2022
M05,Sea Transport,0,13500,13500,03/20/2023,2022
P02,Industrial Unions,0,12000,12000,03/20/2023,2022
P01,Building Trade Unions,0,8500,8500,03/20/2023,2022
C04,Construction Services,0,7000,7000,03/20/2023,2022
F10,Real Estate,2900,3000,5900,03/20/2023,2022
H01,Health Professionals,0,5000,5000,03/20/2023,2022
M02,Automotive,0,5000,5000,03/20/2023,2022
E04,Mining,0,5000,5000,03/20/2023,2022
P05,Misc Unions,0,5000,5000,03/20/2023,2022
