industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,470113,66900,537013,03/20/2023,2022
W06,Retired,420407,0,420407,03/20/2023,2022
K01,Lawyers/Law Firms,314739,32000,346739,03/20/2023,2022
F10,Real Estate,272949,47000,319949,03/20/2023,2022
Q03,Leadership PACs,7500,160800,168300,03/20/2023,2022
N05,Business Services,150038,0,150038,03/20/2023,2022
B02,TV/Movies/Music,119057,11500,130557,03/20/2023,2022
F09,Insurance,30228,99000,129228,03/20/2023,2022
Q10,Misc Issues,101650,18750,120400,03/20/2023,2022
Q09,Human Rights,65845,53000,118845,03/20/2023,2022
