industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,13209865,0,13209865,03/20/2023,2022
F07,Securities & Investment,1683993,302200,1986193,03/20/2023,2022
Q01,Republican/Conservative,1747237,34500,1781737,03/20/2023,2022
F10,Real Estate,1390522,149800,1540322,03/20/2023,2022
F09,Insurance,459846,452850,912696,03/20/2023,2022
K01,Lawyers/Law Firms,727980,111250,839230,03/20/2023,2022
H01,Health Professionals,575145,162550,737695,03/20/2023,2022
H04,Pharmaceuticals/Health Products,148410,383450,531860,03/20/2023,2022
Q03,Leadership PACs,680,482210,482890,03/20/2023,2022
Q10,Misc Issues,462173,10100,472273,03/20/2023,2022
