industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,0,261139,261139,06/10/2019,2018
A07,Agricultural Services/Products,26175,156793,182968,06/10/2019,2018
A01,Crop Production & Basic Processing,38009,122000,160009,06/10/2019,2018
F09,Insurance,36800,119250,156050,06/10/2019,2018
H01,Health Professionals,46750,102000,148750,06/10/2019,2018
F07,Securities & Investment,38400,58000,96400,06/10/2019,2018
M01,Air Transport,1900,89000,90900,06/10/2019,2018
N01,Food & Beverage,22200,63500,85700,06/10/2019,2018
K01,Lawyers/Law Firms,39502,44500,84002,06/10/2019,2018
Q16,Candidate Committees,12880,70425,83305,06/10/2019,2018
