industry_code,industry_name,indivs,pacs,total,last_updated,cycle
E01,Oil & Gas,74561,35500,110061,06/10/2019,2018
N01,Food & Beverage,71605,25000,96605,06/10/2019,2018
W06,Retired,96340,0,96340,06/10/2019,2018
Q03,Leadership PACs,0,69500,69500,06/10/2019,2018
F03,Commercial Banks,42900,23500,66400,06/10/2019,2018
C01,General Contractors,43056,3500,46556,06/10/2019,2018
M02,Automotive,24700,15000,39700,06/10/2019,2018
F10,Real Estate,24110,11000,35110,06/10/2019,2018
F09,Insurance,23050,11500,34550,06/10/2019,2018
N12,Misc Business,32750,0,32750,06/10/2019,2018
