industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,369880,176200,546080,03/20/2023,2022
Q03,Leadership PACs,4900,414143,419043,03/20/2023,2022
W06,Retired,335435,0,335435,03/20/2023,2022
F10,Real Estate,243101,87000,330101,03/20/2023,2022
K02,Lobbyists,315678,1000,316678,03/20/2023,2022
F09,Insurance,60953,190800,251753,03/20/2023,2022
F03,Commercial Banks,147117,88500,235617,03/20/2023,2022
E01,Oil & Gas,172064,63500,235564,03/20/2023,2022
K01,Lawyers/Law Firms,144291,76500,220791,03/20/2023,2022
H01,Health Professionals,63546,145000,208546,03/20/2023,2022
