industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,273312,0,273312,03/20/2023,2022
F07,Securities & Investment,83619,0,83619,03/20/2023,2022
F10,Real Estate,66139,0,66139,03/20/2023,2022
Q03,Leadership PACs,0,53325,53325,03/20/2023,2022
N05,Business Services,51680,0,51680,03/20/2023,2022
K01,Lawyers/Law Firms,44712,0,44712,03/20/2023,2022
H01,Health Professionals,38325,0,38325,03/20/2023,2022
W04,Education,37100,0,37100,03/20/2023,2022
B02,TV/Movies/Music,34744,0,34744,03/20/2023,2022
W03,Civil Servants/Public Officials,28678,0,28678,03/20/2023,2022
