industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,735202,0,735202,03/20/2023,2022
F07,Securities & Investment,325593,141800,467393,03/20/2023,2022
Q01,Republican/Conservative,421296,9418,430714,03/20/2023,2022
F09,Insurance,83784,228750,312534,03/20/2023,2022
K01,Lawyers/Law Firms,224455,67965,292420,03/20/2023,2022
F03,Commercial Banks,87465,121000,208465,03/20/2023,2022
H04,Pharmaceuticals/Health Products,39937,160214,200151,03/20/2023,2022
F10,Real Estate,145187,29000,174187,03/20/2023,2022
K02,Lobbyists,128882,2800,131682,03/20/2023,2022
N15,Misc Manufacturing & Distributing,75490,44332,119822,03/20/2023,2022
