industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,81631,0,81631,03/20/2023,2022
Q01,Republican/Conservative,56155,13500,69655,03/20/2023,2022
Q03,Leadership PACs,0,38500,38500,03/20/2023,2022
F10,Real Estate,22200,8000,30200,03/20/2023,2022
M02,Automotive,12500,10000,22500,03/20/2023,2022
Q13,Gun Rights,14600,4500,19100,03/20/2023,2022
F07,Securities & Investment,18700,0,18700,03/20/2023,2022
A05,Poultry & Eggs,14750,2500,17250,03/20/2023,2022
Q09,Human Rights,3771,10000,13771,03/20/2023,2022
W03,Civil Servants/Public Officials,12947,0,12947,03/20/2023,2022
