industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F09,Insurance,1003,151500,152503,06/10/2019,2018
F07,Securities & Investment,37050,94100,131150,06/10/2019,2018
N07,Casinos/Gambling,60200,0,60200,06/10/2019,2018
F10,Real Estate,4950,52500,57450,06/10/2019,2018
F03,Commercial Banks,11050,42500,53550,06/10/2019,2018
P04,Public Sector Unions,500,51000,51500,06/10/2019,2018
F11,Accountants,1,43000,43001,06/10/2019,2018
F06,Finance/Credit Companies,0,39000,39000,06/10/2019,2018
K01,Lawyers/Law Firms,12871,20750,33621,06/10/2019,2018
P02,Industrial Unions,0,32500,32500,06/10/2019,2018
