industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,996233,118834,1115067,06/10/2019,2018
W06,Retired,954968,0,954968,06/10/2019,2018
F07,Securities & Investment,499650,46500,546150,06/10/2019,2018
Q08,Women's Issues,492029,21202,513231,06/10/2019,2018
B02,TV/Movies/Music,299508,56950,356458,06/10/2019,2018
Q03,Leadership PACs,0,325400,325400,06/10/2019,2018
F10,Real Estate,262562,22000,284562,06/10/2019,2018
W04,Education,270700,10000,280700,06/10/2019,2018
K02,Lobbyists,233513,3000,236513,06/10/2019,2018
N05,Business Services,225198,10000,235198,06/10/2019,2018
