industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F10,Real Estate,107289,12000,119289,03/20/2023,2022
W06,Retired,112422,0,112422,03/20/2023,2022
Q03,Leadership PACs,0,109000,109000,03/20/2023,2022
H01,Health Professionals,18150,35000,53150,03/20/2023,2022
K02,Lobbyists,39400,0,39400,03/20/2023,2022
C01,General Contractors,26500,8500,35000,03/20/2023,2022
Q01,Republican/Conservative,18750,14500,33250,03/20/2023,2022
N05,Business Services,30950,0,30950,03/20/2023,2022
Q16,Candidate Committees,0,28500,28500,03/20/2023,2022
F09,Insurance,15160,13000,28160,03/20/2023,2022
