industry_code,industry_name,indivs,pacs,total,last_updated,cycle
P04,Public Sector Unions,0,31500,31500,03/20/2023,2022
P03,Transportation Unions,0,26500,26500,03/20/2023,2022
F10,Real Estate,8170,15500,23670,03/20/2023,2022
A01,Crop Production & Basic Processing,0,19500,19500,03/20/2023,2022
P01,Building Trade Unions,0,16000,16000,03/20/2023,2022
P05,Misc Unions,0,11500,11500,03/20/2023,2022
M02,Automotive,1850,9500,11350,03/20/2023,2022
E08,Electric Utilities,0,11000,11000,03/20/2023,2022
H01,Health Professionals,4900,6000,10900,03/20/2023,2022
F03,Commercial Banks,0,10000,10000,03/20/2023,2022
