industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,841010,173000,1014010,06/10/2019,2018
F09,Insurance,348279,364500,712779,06/10/2019,2018
K01,Lawyers/Law Firms,503167,200926,704093,06/10/2019,2018
F10,Real Estate,499784,105330,605114,06/10/2019,2018
H01,Health Professionals,269651,301700,571351,06/10/2019,2018
K02,Lobbyists,519432,9050,528482,06/10/2019,2018
H04,Pharmaceuticals/Health Products,140420,372600,513020,06/10/2019,2018
H02,Hospitals/Nursing Homes,337043,170500,507543,06/10/2019,2018
W06,Retired,452012,0,452012,06/10/2019,2018
H03,Health Services/HMOs,184249,199950,384199,06/10/2019,2018
