industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,589094,0,589094,03/20/2023,2022
F07,Securities & Investment,501494,22000,523494,03/20/2023,2022
K01,Lawyers/Law Firms,403647,17500,421147,03/20/2023,2022
Q03,Leadership PACs,19985,217545,237530,03/20/2023,2022
F10,Real Estate,192212,27500,219712,03/20/2023,2022
F09,Insurance,98375,85000,183375,03/20/2023,2022
Q02,Democratic/Liberal,112539,56241,168780,03/20/2023,2022
H01,Health Professionals,101141,28000,129141,03/20/2023,2022
N05,Business Services,121205,1500,122705,03/20/2023,2022
W04,Education,119528,0,119528,03/20/2023,2022
