industry_code,industry_name,indivs,pacs,total,last_updated,cycle
A07,Agricultural Services/Products,5800,37500,43300,03/20/2023,2022
A01,Crop Production & Basic Processing,14131,25000,39131,03/20/2023,2022
Q03,Leadership PACs,0,32334,32334,03/20/2023,2022
K01,Lawyers/Law Firms,13345,8500,21845,03/20/2023,2022
F10,Real Estate,8900,7000,15900,03/20/2023,2022
M02,Automotive,0,14995,14995,03/20/2023,2022
W06,Retired,11110,0,11110,03/20/2023,2022
B08,Telephone Utilities,4750,6000,10750,03/20/2023,2022
F03,Commercial Banks,1600,9000,10600,03/20/2023,2022
C05,Building Materials & Equipment,5250,5000,10250,03/20/2023,2022
