industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,540157,134500,674657,03/20/2023,2022
W06,Retired,548772,0,548772,03/20/2023,2022
Q03,Leadership PACs,0,484843,484843,03/20/2023,2022
K02,Lobbyists,420999,4500,425499,03/20/2023,2022
F07,Securities & Investment,347021,36000,383021,03/20/2023,2022
H01,Health Professionals,175090,89250,264340,03/20/2023,2022
E08,Electric Utilities,69270,159500,228770,03/20/2023,2022
H04,Pharmaceuticals/Health Products,50287,167500,217787,03/20/2023,2022
Q11,Environment,185143,18517,203660,03/20/2023,2022
F10,Real Estate,165050,36490,201540,03/20/2023,2022
