industry_code,industry_name,indivs,pacs,total,last_updated,cycle
P03,Transportation Unions,0,46500,46500,06/10/2019,2018
P02,Industrial Unions,0,36000,36000,06/10/2019,2018
P04,Public Sector Unions,0,32500,32500,06/10/2019,2018
P01,Building Trade Unions,0,31500,31500,06/10/2019,2018
B09,Telecom Services,0,28500,28500,06/10/2019,2018
M01,Air Transport,0,22500,22500,06/10/2019,2018
K01,Lawyers/Law Firms,1275,19000,20275,06/10/2019,2018
P05,Misc Unions,0,17000,17000,06/10/2019,2018
F09,Insurance,250,15500,15750,06/10/2019,2018
B12,Electronics Mfg & Equip,0,14500,14500,06/10/2019,2018
N03,Retail Sales,0,14500,14500,06/10/2019,2018
