industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,43099,165900,208999,06/10/2019,2018
H04,Pharmaceuticals/Health Products,2252,122800,125052,06/10/2019,2018
H03,Health Services/HMOs,3512,52656,56168,06/10/2019,2018
Q03,Leadership PACs,0,39500,39500,06/10/2019,2018
E08,Electric Utilities,2500,28000,30500,06/10/2019,2018
K01,Lawyers/Law Firms,9907,20000,29907,06/10/2019,2018
M02,Automotive,8850,15000,23850,06/10/2019,2018
F10,Real Estate,13350,8500,21850,06/10/2019,2018
F09,Insurance,3756,17250,21006,06/10/2019,2018
E07,Misc Energy,12950,8000,20950,06/10/2019,2018
