industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H04,Pharmaceuticals/Health Products,5500,78500,84000,06/10/2019,2018
P04,Public Sector Unions,0,56000,56000,06/10/2019,2018
H01,Health Professionals,14010,34500,48510,06/10/2019,2018
P01,Building Trade Unions,0,47500,47500,06/10/2019,2018
F07,Securities & Investment,21778,23500,45278,06/10/2019,2018
K01,Lawyers/Law Firms,25087,18000,43087,06/10/2019,2018
F09,Insurance,7360,34000,41360,06/10/2019,2018
P02,Industrial Unions,0,33000,33000,06/10/2019,2018
F03,Commercial Banks,500,19750,20250,06/10/2019,2018
Q05,Pro-Israel,12050,8200,20250,06/10/2019,2018
