industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,114892,15000,129892,03/20/2023,2022
Q02,Democratic/Liberal,916,56389,57305,03/20/2023,2022
H01,Health Professionals,31380,12500,43880,03/20/2023,2022
F10,Real Estate,33749,5000,38749,03/20/2023,2022
Q03,Leadership PACs,0,35500,35500,03/20/2023,2022
Q09,Human Rights,11616,22500,34116,03/20/2023,2022
W03,Civil Servants/Public Officials,30524,0,30524,03/20/2023,2022
W06,Retired,21149,0,21149,03/20/2023,2022
W05,Clergy & Religious Organizations,20200,0,20200,03/20/2023,2022
W04,Education,17826,0,17826,03/20/2023,2022
