industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,539320,0,539320,06/10/2019,2018
K01,Lawyers/Law Firms,402499,8000,410499,06/10/2019,2018
W04,Education,322680,0,322680,06/10/2019,2018
F07,Securities & Investment,288262,2000,290262,06/10/2019,2018
Q02,Democratic/Liberal,247344,32075,279419,06/10/2019,2018
Q03,Leadership PACs,29300,158104,187404,06/10/2019,2018
F10,Real Estate,140997,0,140997,06/10/2019,2018
N05,Business Services,137410,0,137410,06/10/2019,2018
H01,Health Professionals,121766,1000,122766,06/10/2019,2018
W02,Non-Profit Institutions,98717,1000,99717,06/10/2019,2018
