industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,1154044,31500,1185544,03/20/2023,2022
W06,Retired,784217,0,784217,03/20/2023,2022
F10,Real Estate,373891,0,373891,03/20/2023,2022
K01,Lawyers/Law Firms,149621,4500,154121,03/20/2023,2022
N15,Misc Manufacturing & Distributing,130190,16500,146690,03/20/2023,2022
N05,Business Services,128015,0,128015,03/20/2023,2022
H04,Pharmaceuticals/Health Products,72508,43500,116008,03/20/2023,2022
E01,Oil & Gas,113113,2500,115613,03/20/2023,2022
F03,Commercial Banks,63863,0,63863,03/20/2023,2022
W02,Non-Profit Institutions,63123,0,63123,03/20/2023,2022
