industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,61750,262250,324000,03/20/2023,2022
H04,Pharmaceuticals/Health Products,7660,191800,199460,03/20/2023,2022
E08,Electric Utilities,1500,187000,188500,03/20/2023,2022
K02,Lobbyists,172950,7600,180550,03/20/2023,2022
K01,Lawyers/Law Firms,77275,87750,165025,03/20/2023,2022
H03,Health Services/HMOs,10100,139500,149600,03/20/2023,2022
B09,Telecom Services,36900,91000,127900,03/20/2023,2022
F10,Real Estate,59350,33500,92850,03/20/2023,2022
H02,Hospitals/Nursing Homes,42950,41500,84450,03/20/2023,2022
F09,Insurance,10575,72000,82575,03/20/2023,2022
