industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,31889,6500,38389,03/20/2023,2022
H01,Health Professionals,325,32000,32325,03/20/2023,2022
B09,Telecom Services,500,28500,29000,03/20/2023,2022
F09,Insurance,-100,29000,28900,03/20/2023,2022
F10,Real Estate,17000,10500,27500,03/20/2023,2022
K02,Lobbyists,26600,0,26600,03/20/2023,2022
W06,Retired,23255,0,23255,03/20/2023,2022
H04,Pharmaceuticals/Health Products,6550,16500,23050,03/20/2023,2022
K01,Lawyers/Law Firms,11650,9000,20650,03/20/2023,2022
M01,Air Transport,600,13000,13600,03/20/2023,2022
