industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,728723,0,728723,06/10/2019,2018
H01,Health Professionals,634156,64500,698656,06/10/2019,2018
F07,Securities & Investment,425183,23000,448183,06/10/2019,2018
Q01,Republican/Conservative,407155,40598,447753,06/10/2019,2018
F10,Real Estate,271373,18000,289373,06/10/2019,2018
K01,Lawyers/Law Firms,196108,24000,220108,06/10/2019,2018
Q03,Leadership PACs,0,209500,209500,06/10/2019,2018
F13,Misc Finance,183517,2700,186217,06/10/2019,2018
E04,Mining,146460,16300,162760,06/10/2019,2018
N15,Misc Manufacturing & Distributing,146650,3000,149650,06/10/2019,2018
