industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,1778661,0,1778661,03/20/2023,2022
H01,Health Professionals,310052,256250,566302,03/20/2023,2022
Q02,Democratic/Liberal,475116,54520,529636,03/20/2023,2022
F07,Securities & Investment,446180,0,446180,03/20/2023,2022
Q03,Leadership PACs,63610,319204,382814,03/20/2023,2022
K01,Lawyers/Law Firms,351549,18250,369799,03/20/2023,2022
W04,Education,308407,0,308407,03/20/2023,2022
B12,Electronics Mfg & Equip,249288,0,249288,03/20/2023,2022
Q08,Women's Issues,161260,25000,186260,03/20/2023,2022
F10,Real Estate,143594,7500,151094,03/20/2023,2022
