industry_code,industry_name,indivs,pacs,total,last_updated,cycle
H01,Health Professionals,8371,53999,62370,06/10/2019,2018
B09,Telecom Services,9700,40500,50200,06/10/2019,2018
Q03,Leadership PACs,0,42200,42200,06/10/2019,2018
P01,Building Trade Unions,0,39000,39000,06/10/2019,2018
P04,Public Sector Unions,0,39000,39000,06/10/2019,2018
K01,Lawyers/Law Firms,15447,21155,36602,06/10/2019,2018
F09,Insurance,7006,28500,35506,06/10/2019,2018
H04,Pharmaceuticals/Health Products,1750,32000,33750,06/10/2019,2018
F10,Real Estate,22064,11000,33064,06/10/2019,2018
E08,Electric Utilities,253,30500,30753,06/10/2019,2018
