industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,1755275,215100,1970375,06/10/2019,2018
K01,Lawyers/Law Firms,1346625,186853,1533478,06/10/2019,2018
F10,Real Estate,1072553,105126,1177679,06/10/2019,2018
W06,Retired,1018044,0,1018044,06/10/2019,2018
F09,Insurance,254932,354500,609432,06/10/2019,2018
K02,Lobbyists,564541,8050,572591,06/10/2019,2018
N05,Business Services,398268,30300,428568,06/10/2019,2018
F13,Misc Finance,364366,43100,407466,06/10/2019,2018
Q03,Leadership PACs,0,402600,402600,06/10/2019,2018
B12,Electronics Mfg & Equip,269777,130500,400277,06/10/2019,2018
