industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,173665,0,173665,06/10/2019,2018
W04,Education,137849,32500,170349,06/10/2019,2018
F09,Insurance,18449,102000,120449,06/10/2019,2018
F07,Securities & Investment,36300,78500,114800,06/10/2019,2018
N01,Food & Beverage,29300,77200,106500,06/10/2019,2018
K01,Lawyers/Law Firms,43898,36480,80378,06/10/2019,2018
E04,Mining,47050,21250,68300,06/10/2019,2018
F10,Real Estate,53525,7500,61025,06/10/2019,2018
F03,Commercial Banks,18259,34500,52759,06/10/2019,2018
K02,Lobbyists,52100,0,52100,06/10/2019,2018
