industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,1524671,0,1524671,03/20/2023,2022
Q01,Republican/Conservative,380765,80292,461057,03/20/2023,2022
Q03,Leadership PACs,0,417750,417750,03/20/2023,2022
F07,Securities & Investment,296412,91000,387412,03/20/2023,2022
F10,Real Estate,289944,69000,358944,03/20/2023,2022
F09,Insurance,43644,141500,185144,03/20/2023,2022
Q10,Misc Issues,110750,11000,121750,03/20/2023,2022
Q05,Pro-Israel,94696,17900,112596,03/20/2023,2022
H01,Health Professionals,76097,21500,97597,03/20/2023,2022
B12,Electronics Mfg & Equip,52074,37500,89574,03/20/2023,2022
