industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F07,Securities & Investment,290845,56000,346845,06/10/2019,2018
W04,Education,118219,0,118219,06/10/2019,2018
K01,Lawyers/Law Firms,88822,25750,114572,06/10/2019,2018
W06,Retired,90730,0,90730,06/10/2019,2018
H01,Health Professionals,38252,48500,86752,06/10/2019,2018
F13,Misc Finance,83640,2000,85640,06/10/2019,2018
H04,Pharmaceuticals/Health Products,17660,65000,82660,06/10/2019,2018
F09,Insurance,27525,50000,77525,06/10/2019,2018
F10,Real Estate,52546,15500,68046,06/10/2019,2018
D01,Defense Aerospace,1300,52000,53300,06/10/2019,2018
