industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,107216,0,107216,03/20/2023,2022
Q03,Leadership PACs,0,101300,101300,03/20/2023,2022
F10,Real Estate,55559,7500,63059,03/20/2023,2022
H01,Health Professionals,36300,14500,50800,03/20/2023,2022
K01,Lawyers/Law Firms,42540,0,42540,03/20/2023,2022
N05,Business Services,22147,15000,37147,03/20/2023,2022
M02,Automotive,17100,20000,37100,03/20/2023,2022
F07,Securities & Investment,36250,0,36250,03/20/2023,2022
C01,General Contractors,28800,5000,33800,03/20/2023,2022
C03,Special Trade Contractors,26200,0,26200,03/20/2023,2022
