industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q03,Leadership PACs,0,223600,223600,03/20/2023,2022
F10,Real Estate,200306,18500,218806,03/20/2023,2022
W06,Retired,139662,0,139662,03/20/2023,2022
F07,Securities & Investment,111805,0,111805,03/20/2023,2022
Q05,Pro-Israel,71562,25000,96562,03/20/2023,2022
M02,Automotive,49400,32000,81400,03/20/2023,2022
K01,Lawyers/Law Firms,60975,13000,73975,03/20/2023,2022
M01,Air Transport,24250,46500,70750,03/20/2023,2022
Q16,Candidate Committees,0,61500,61500,03/20/2023,2022
A01,Crop Production & Basic Processing,33410,21000,54410,03/20/2023,2022
