industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q01,Republican/Conservative,53668,29500,83168,03/20/2023,2022
Q03,Leadership PACs,0,69500,69500,03/20/2023,2022
F07,Securities & Investment,45742,0,45742,03/20/2023,2022
W06,Retired,42227,0,42227,03/20/2023,2022
F10,Real Estate,27339,10000,37339,03/20/2023,2022
A01,Crop Production & Basic Processing,18350,7000,25350,03/20/2023,2022
Q16,Candidate Committees,0,15000,15000,03/20/2023,2022
N05,Business Services,12950,0,12950,03/20/2023,2022
C01,General Contractors,6800,2500,9300,03/20/2023,2022
Q13,Gun Rights,1450,7000,8450,03/20/2023,2022
