industry_code,industry_name,indivs,pacs,total,last_updated,cycle
N02,"Beer, Wine & Liquor",214517,40584,255101,06/10/2019,2018
H01,Health Professionals,12420,194075,206495,06/10/2019,2018
F09,Insurance,4758,164000,168758,06/10/2019,2018
F07,Securities & Investment,10387,90500,100887,06/10/2019,2018
K01,Lawyers/Law Firms,20909,42500,63409,06/10/2019,2018
F10,Real Estate,22625,40500,63125,06/10/2019,2018
W06,Retired,62734,0,62734,06/10/2019,2018
P04,Public Sector Unions,0,54500,54500,06/10/2019,2018
F11,Accountants,252,52000,52252,06/10/2019,2018
E08,Electric Utilities,0,49000,49000,06/10/2019,2018
