industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,591594,0,591594,03/20/2023,2022
Q01,Republican/Conservative,254697,35000,289697,03/20/2023,2022
F10,Real Estate,151226,0,151226,03/20/2023,2022
Q03,Leadership PACs,0,127100,127100,03/20/2023,2022
H01,Health Professionals,62348,0,62348,03/20/2023,2022
F07,Securities & Investment,60954,0,60954,03/20/2023,2022
N05,Business Services,42385,0,42385,03/20/2023,2022
N15,Misc Manufacturing & Distributing,37265,0,37265,03/20/2023,2022
K01,Lawyers/Law Firms,34078,0,34078,03/20/2023,2022
E01,Oil & Gas,33369,0,33369,03/20/2023,2022
