industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q10,Misc Issues,332508,11000,343508,03/20/2023,2022
F07,Securities & Investment,109101,5000,114101,03/20/2023,2022
H04,Pharmaceuticals/Health Products,2500,91400,93900,03/20/2023,2022
H01,Health Professionals,4233,74500,78733,03/20/2023,2022
Q03,Leadership PACs,0,57400,57400,03/20/2023,2022
F10,Real Estate,37802,12500,50302,03/20/2023,2022
W06,Retired,49368,0,49368,03/20/2023,2022
K02,Lobbyists,41225,0,41225,03/20/2023,2022
E08,Electric Utilities,2900,36000,38900,03/20/2023,2022
N07,Casinos/Gambling,34282,1000,35282,03/20/2023,2022
