industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,31527,0,31527,06/10/2019,2018
F10,Real Estate,11050,4000,15050,06/10/2019,2018
F07,Securities & Investment,14500,0,14500,06/10/2019,2018
N05,Business Services,13350,750,14100,06/10/2019,2018
M02,Automotive,4901,7000,11901,06/10/2019,2018
M04,Railroads,0,11000,11000,06/10/2019,2018
M01,Air Transport,750,10000,10750,06/10/2019,2018
E01,Oil & Gas,2700,7500,10200,06/10/2019,2018
H04,Pharmaceuticals/Health Products,3200,7000,10200,06/10/2019,2018
A09,Food Processing & Sales,4200,5500,9700,06/10/2019,2018
C04,Construction Services,3700,6000,9700,06/10/2019,2018
