industry_code,industry_name,indivs,pacs,total,last_updated,cycle
K01,Lawyers/Law Firms,240455,27096,267551,03/20/2023,2022
W06,Retired,113621,0,113621,03/20/2023,2022
P01,Building Trade Unions,290,67000,67290,03/20/2023,2022
P02,Industrial Unions,0,54500,54500,03/20/2023,2022
P04,Public Sector Unions,0,54500,54500,03/20/2023,2022
Q03,Leadership PACs,0,50500,50500,03/20/2023,2022
W04,Education,41963,0,41963,03/20/2023,2022
F07,Securities & Investment,29625,11500,41125,03/20/2023,2022
P03,Transportation Unions,0,39000,39000,03/20/2023,2022
F09,Insurance,4310,34500,38810,03/20/2023,2022
