industry_code,industry_name,indivs,pacs,total,last_updated,cycle
Q01,Republican/Conservative,53910,18850,72760,06/10/2019,2018
W06,Retired,57111,0,57111,06/10/2019,2018
Q03,Leadership PACs,32350,12150,44500,06/10/2019,2018
K01,Lawyers/Law Firms,27010,9250,36260,06/10/2019,2018
M02,Automotive,11650,16500,28150,06/10/2019,2018
N15,Misc Manufacturing & Distributing,12300,13000,25300,06/10/2019,2018
C01,General Contractors,17200,5000,22200,06/10/2019,2018
F09,Insurance,13800,6500,20300,06/10/2019,2018
F10,Real Estate,14375,5000,19375,06/10/2019,2018
H04,Pharmaceuticals/Health Products,8600,10500,19100,06/10/2019,2018
