industry_code,industry_name,indivs,pacs,total,last_updated,cycle
P03,Transportation Unions,0,49000,49000,03/20/2023,2022
D03,Misc Defense,4150,25000,29150,03/20/2023,2022
M05,Sea Transport,15000,13500,28500,03/20/2023,2022
M01,Air Transport,1000,26500,27500,03/20/2023,2022
P01,Building Trade Unions,0,25000,25000,03/20/2023,2022
N07,Casinos/Gambling,23400,300,23700,03/20/2023,2022
P04,Public Sector Unions,0,18000,18000,03/20/2023,2022
K02,Lobbyists,15400,0,15400,03/20/2023,2022
A01,Crop Production & Basic Processing,1000,13000,14000,03/20/2023,2022
K01,Lawyers/Law Firms,8300,5250,13550,03/20/2023,2022
