industry_code,industry_name,indivs,pacs,total,last_updated,cycle
M02,Automotive,113050,36995,150045,06/10/2019,2018
Q03,Leadership PACs,0,110285,110285,06/10/2019,2018
E04,Mining,82350,27000,109350,06/10/2019,2018
W06,Retired,105845,0,105845,06/10/2019,2018
K01,Lawyers/Law Firms,45750,0,45750,06/10/2019,2018
H01,Health Professionals,40300,3000,43300,06/10/2019,2018
F10,Real Estate,14550,15000,29550,06/10/2019,2018
Q08,Women's Issues,5900,20000,25900,06/10/2019,2018
H02,Hospitals/Nursing Homes,24800,0,24800,06/10/2019,2018
Q16,Candidate Committees,400,24000,24400,06/10/2019,2018
