industry_code,industry_name,indivs,pacs,total,last_updated,cycle
W06,Retired,374043,0,374043,03/20/2023,2022
Q02,Democratic/Liberal,180783,0,180783,03/20/2023,2022
H01,Health Professionals,91428,61500,152928,03/20/2023,2022
F10,Real Estate,115271,17500,132771,03/20/2023,2022
Q03,Leadership PACs,0,96900,96900,03/20/2023,2022
F07,Securities & Investment,95429,0,95429,03/20/2023,2022
P03,Transportation Unions,0,60500,60500,03/20/2023,2022
P01,Building Trade Unions,0,58000,58000,03/20/2023,2022
E11,Fisheries & Wildlife,45400,3500,48900,03/20/2023,2022
K01,Lawyers/Law Firms,39346,5500,44846,03/20/2023,2022
