industry_code,industry_name,indivs,pacs,total,last_updated,cycle
F09,Insurance,13300,59500,72800,03/20/2023,2022
Q02,Democratic/Liberal,57100,8500,65600,03/20/2023,2022
H01,Health Professionals,3650,44500,48150,03/20/2023,2022
F10,Real Estate,9200,26500,35700,03/20/2023,2022
Q03,Leadership PACs,0,34000,34000,03/20/2023,2022
W06,Retired,31085,0,31085,03/20/2023,2022
F07,Securities & Investment,11012,17000,28012,03/20/2023,2022
P04,Public Sector Unions,0,18000,18000,03/20/2023,2022
H04,Pharmaceuticals/Health Products,5800,10500,16300,03/20/2023,2022
N03,Retail Sales,0,15000,15000,03/20/2023,2022
